latent_dim,gamma,source_label,target_label,mmd_latent,wasserstein_distance_latent,mmd_image,classifier_confidence_image,entropy,running_time,iter_count
2,0.1,2,3,0.032440993934869766,0.18923210598918133,0.10843473,0.8438114,12.313321,0.12797837506514043,82
2,0.1,2,4,0.09096702933311462,0.39878700330936273,0.19955318,0.407671,12.119664,0.23900145792867988,190
2,0.1,2,5,0.6270246505737305,0.3099877070171624,0.60697496,0.5233587,12.506267,0.16813583299517632,131
2,0.1,2,6,0.597611129283905,0.7439756494227727,0.3182691,0.99531806,12.608937,0.11042995797470212,76
2,0.1,2,7,0.2498287856578827,0.2953762372545078,0.25850663,0.6605691,12.664442,0.08536825003102422,51
2,0.1,2,8,0.2347552627325058,0.1708826676341732,0.14205836,0.7477971,12.498105,0.17930474993772805,118
2,0.1,2,9,0.09079170227050781,0.47702425687733097,0.20784226,0.45774043,12.391159,0.13304254203103483,79
2,0.1,3,4,0.22186224162578583,0.5670591180283291,0.3381203,0.35282788,12.352333,0.6912780000129715,562
2,0.1,3,5,0.3085300922393799,0.2724299521428899,0.3073612,0.48879343,12.397662,0.33262104098685086,284
2,0.1,3,6,0.8620451092720032,0.7691563645095988,0.36204672,0.9895675,12.611629,0.1400372500065714,100
2,0.1,3,7,0.5687501430511475,0.3299948608414853,0.36968312,0.74339277,12.614317,0.2243514999281615,154
2,0.1,3,8,0.06737875938415527,0.1101162467274233,0.0924693,0.78140986,12.342018,0.17413900000974536,125
2,0.1,3,9,0.3989851474761963,0.6234913452135264,0.5055232,0.2160498,12.535183,0.19569566601421684,135
2,0.1,4,5,0.205145001411438,0.29262889372265954,0.25969732,0.47213393,12.263502,10.049596249940805,9538
2,0.1,4,6,0.16800254583358765,0.5381364222764587,0.14433585,0.9903679,12.257244,0.5610430840170011,468
2,0.1,4,7,0.019649682566523552,0.1662128214807303,0.027976193,0.74007136,11.854566,2.5864852499216795,2091
2,0.1,4,8,0.06232953816652298,0.15951468680986747,0.12494674,0.69222724,12.561179,0.15641070797573775,105
2,0.1,4,9,0.008734612725675106,0.2656308136096789,0.062306788,0.5425134,11.613656,0.27159787504933774,208
2,0.1,5,6,0.8800210952758789,0.7222261890412207,0.4196252,0.9871917,12.511089,2.1623145829653367,2056
2,0.1,5,7,0.2835056185722351,0.2312246115784724,0.35185012,0.450343,12.419424,0.2973387500969693,256
2,0.1,5,8,0.4241947829723358,0.2371927326028604,0.17005208,0.7955745,12.429359,0.4941888749599457,451
2,0.1,5,9,0.48487767577171326,0.5060842404333341,0.5899439,0.9053195,12.470907,0.10645470803137869,82
2,0.1,6,7,0.06981532275676727,0.23820141569514908,0.4085382,0.6831297,12.353956,0.4681345410645008,369
2,0.1,6,8,0.3000293970108032,0.1592783855642003,0.20475264,0.78926617,12.724816,0.7676098749507219,636
2,0.1,6,9,0.0397912822663784,0.39625796432406923,0.09336254,0.94811696,12.090663,0.31056941696442664,236
2,0.1,7,8,0.47071975469589233,0.1697218012661859,0.3863128,0.8505647,12.687893,1.5698937920387834,1196
2,0.1,7,9,0.051219191402196884,0.28812637529070084,0.14206916,0.71953624,12.025534,0.38590954104438424,266
2,0.1,8,9,1.1510883569717407,0.6644403235949092,0.5076623,0.7827354,12.654627,0.3759770420147106,288
2,1.0,0,1,2.1381094455718994,1.0066919225270134,1.1158417,0.99999994,13.041686,0.06671933305915445,5
2,1.0,0,2,1.8115686178207397,1.2438250282303527,1.0962992,0.9810231,12.971995,0.028920667013153434,15
2,1.0,0,3,3.250781297683716,0.5828355735143937,1.4077612,0.0311072,13.01223,0.024630791042000055,12
2,1.0,0,4,1.074547290802002,0.726609449609535,0.8925867,0.029665923,12.972087,0.023137583979405463,11
2,1.0,0,5,1.602700114250183,0.3529702284015291,0.79875934,0.94293565,12.8385315,0.06967995804734528,10
2,1.0,0,6,0.940386176109314,0.8938850145123204,0.8116282,1.0,12.892091,0.09195579204242676,21
2,1.0,0,7,1.8741849660873413,0.43834052091797987,1.2093005,0.070420474,12.98534,0.03896437503863126,21
2,1.0,0,8,1.3193042278289795,0.2319281806882292,0.8073045,0.9314964,13.012797,0.06873570801690221,9
2,1.0,0,9,1.6844285726547241,0.8155934967046605,0.9681702,0.9712562,12.975052,0.03414104098919779,17
